time,Detuning [Hz]
0.009680164794755391,0.2534992204737337
0.009775068371174395,0.13747279674251264
0.00986997194759369,0.23127073668669038
0.009964875524012984,0.14066618449376347
0.010059779100431987,0.0659659560426578
0.010154682676851282,0.1411671080581139
0.010249586253270597,0.10052968289537448
0.0103444898296896,9.450557930433432e-05
0.010439393406108895,0.10109322182307899
0.010534296982527898,0.004289740499508782
0.010629200558947192,-0.0893829685569363
0.010724104135366196,0.018127754318635503
0.01081900771178549,-0.15406472553986686
0.010913911288204785,-0.15782165242011256
0.011008814864623788,-0.11643284167601428
0.011103718441042791,-0.26470622088385415
0.011198622017462086,-0.2771666948104402
0.01129352559388138,-0.20947939633404894
0.011388429170300696,-0.31968258347033
0.011483332746719699,-0.34466614692168307
0.011578236323138681,-0.21599140286519108
0.011673139899557997,-0.3531192323401759
0.011768043475977291,-0.40947313481247594
0.011862947052396294,-0.35487246486236496
0.011957850628815589,-0.46488780560665804
0.012052754205234883,-0.4917498324545261
0.012147657781653887,-0.4350828526823625
0.01224256135807289,-0.6028296358653182
0.012337464934492184,-0.555868050449363
0.012432368510911188,-0.5600006699257077
0.012527272087330482,-0.5605015935168978
0.012622175663749798,-0.6275627375277928
0.01271707924016878,-0.5886159293158947
0.012811982816588095,-0.6571172285960977
0.012906886393007098,-0.632916358240043
0.013001789969426393,-0.7058633543165708
0.013096693545845396,-0.6943108042052748
0.01319159712226469,-0.7026386587293185
0.013286500698683985,-0.7690736482478645
0.013381404275102989,-0.8189155442091587
0.013476307851522283,-0.7783407344500328
0.013571211427941286,-0.7938067498902027
0.01366611500436058,-0.860116508527726
0.013761018580779584,-0.7931805954045702
0.0138559221571989,-0.8289340157444394
0.013950825733618194,-0.8339432515892337
0.014045729310037197,-0.8171623117205126
0.014140632886456492,-0.9184114898940866
0.014235536462875495,-0.8357590994881966
0.01433044003929479,-0.9480285964398139
0.014425343615714084,-0.8911737703092183
0.014520247192133087,-0.9425184371246013
0.014615150768552382,-0.9366952004894085
0.014710054344971385,-0.9681281549542284
0.0148049579213907,-0.9492182899135335
0.014899861497809683,-0.909019172784056
0.014994765074228998,-0.9755793932104644
0.015089668650648293,-0.8719508280424818
0.015184572227067296,-0.9504705988646688
0.015279475803486299,-0.9854726338781356
0.015374379379905594,-0.9242973418657874
0.015469282956324888,-0.983531555010921
0.015564186532743891,-0.9659992297487051
0.015659090109163186,-0.9293065777642674
0.01575399368558219,-0.979837243554412
0.015848897262001484,-1.0159663566245716
0.015943800838420487,-0.8877299207556626
0.01603870441483978,-0.9605516858907851
0.016133607991258785,-0.9835941704145346
0.0162285115676781,-0.8445252621528542
0.016323415144097395,-0.940013819121682
0.016418318720516398,-0.9679403086695987
0.016513222296935692,-0.8710742117612543
0.016608125873354695,-0.9144041012920548
0.01670302944977399,-0.9241721110183141
0.016797933026192993,-0.8681312857519193
0.016892836602612288,-0.892801771963811
0.016987740179031582,-0.8869159199854004
0.017082643755450586,-0.8368235621815419
0.01717754733186988,-0.8325657117168161
0.017272450908288883,-0.8470924955392506
0.0173673544847082,-0.747033010779007
0.017462258061127493,-0.7579280986693174
0.017557161637546496,-0.8733909832916668
0.0176520652139655,-0.6981929619195739
0.017746968790384794,-0.7267456059598331
0.01784187236680409,-0.7827864311725486
0.017936775943223092,-0.6803475595185451
0.018031679519642387,-0.6350765910936971
0.01812658309606168,-0.7804696597092353
0.018221486672480684,-0.5502952756030555
0.0183163902489,-0.636015822912723
0.018411293825318982,-0.633761666759078
0.018506197401738297,-0.5051495382001315
0.0186011009781573,-0.5761554552886666
0.018696004554576595,-0.5234958642594493
0.0187909081309956,-0.4966964527145528
0.018885811707414893,-0.48949567633442403
0.018980715283834187,-0.47196335116614657
0.01907561886025319,-0.3868063429183749
0.019170522436672485,-0.39976774046969393
0.01926542601309149,-0.4194289909575629
0.019360329589510783,-0.2878739362416637
0.019455233165929786,-0.30384087534012255
0.01955013674234908,-0.2560652890800963
0.019645040318768396,-0.25180743870930905
0.0197399438951874,-0.22206510122217654
0.01983484747160638,-0.2118587833620068
0.019929751048025697,-0.15462826458163306
0.02002465462444499,-0.1246354653056089
0.020119558200863995,-0.12826716130483184
0.02021446177728329,-0.05701078233347301
0.020309365353702293,-0.07748603360502401
0.020404268930121587,-0.06840679361367655
0.02049917250654088,0.13872510564667875
0.020594076082959885,0.039855314534611976
0.0206889796593792,0.08024227804265767
0.020783883235798183,0.23696874234691528
0.020878786812217498,0.13096079027175303
0.02097369038863648,0.20760209765717866
0.021068593965055796,0.1869390000540287
0.02116349754147509,0.2739118562276095
0.021258401117894093,0.246987213942585
0.021353304694313388,0.301024344964998
0.02144820827073239,0.42443939138780407
0.021543111847151686,0.3412234620340864
0.02163801542357098,0.40840983691257127
0.021732918999989984,0.5244362606236626
0.021827822576408987,0.45374342071419965
0.02192272615282828,0.5493572086378592
0.022017629729247597,0.5883666322332214
0.0221125333056666,0.5853610907666134
0.022207436882085894,0.5627569143230755
0.022302340458504898,0.6963156632292838
0.022397244034924192,0.6133501957583964
0.022492147611343487,0.6680134811121078
0.02258705118776249,0.793745299105579
0.022681954764181785,0.6889270405578221
0.022776858340600788,0.8053917723491315
0.02287176191701979,0.8311893366311358
0.022966665493439085,0.7847286747594013
0.02306156906985838,0.8797789237016838
0.023156472646277695,0.8914253967976119
0.0232513762226967,0.8956832472489179
0.02334627979911568,0.8299996431708361
0.023441183375534996,0.8717015309463955
0.02353608695195429,0.8299996430903238
0.023630990528373294,0.8816573870847725
0.02372589410479259,0.830500566668094
0.023820797681211883,0.8737678407147623
0.023915701257630886,0.8547327447729149
0.02401060483404989,0.7935574528410856
0.024105508410469184,0.907204489551052
0.0242004119868885,0.823675482964583
0.024295315563307482,0.8884198553578304
0.024390219139726797,0.9176612692806191
0.0244851227161458,0.8406442690843843
0.024580026292565095,0.8469058139407096
0.024674929868984098,0.9020700228990374
0.024769833445403393,0.8351341097825848
0.024864737021822396,0.84339934878896
0.02495964059824169,0.9201032716853443
0.025054544174660985,0.8007582293419859
0.025149447751079988,0.8393293447363519
0.02524435132749899,0.86932214398553
0.025339254903918598,0.8289977958945175
0.02543415848033758,0.8629979838195428
0.025529062056756896,0.8316902601552268
0.0256239656331759,0.9387626750042531
0.025718869209595194,0.8641876772127436
0.02581377278601449,0.8063310041144848
0.02590867636243349,0.887418008269389
0.026003579938852495,0.8128430105852378
0.02609848351527179,0.8374508813398499
0.026193387091691084,0.8358854951760929
0.026288290668110087,0.763877730851492
0.02638319424452909,0.7330083153076601
0.026478097820948385,0.8147214739951661
0.0265730013973677,0.7422754015903471
0.026667904973786682,0.7336344698402619
0.026762808550205998,0.815911167509145
0.026857712126625292,0.687612116115851
0.026952615703044296,0.7620618828049113
0.02704751927946359,0.6245583607204143
0.027142422855882593,0.7006987446220017
0.027237326432301888,0.6276265177248402
0.02733223000872089,0.6033317240687881
0.027427133585140186,0.6030812624275143
0.02752203716155948,0.5270661093599868
0.027616940737978483,0.5288819573663082
0.0277118443143978,0.5554309071089063
0.02780674789081678,0.48630345324242236
0.027901651467235784,0.4623217370069988
0.0279965550436551,0.5618802979881687
0.028091458620074394,0.4360232492143233
0.028186362196493397,0.3567520929449557
0.028281265772912692,0.490811765509453
0.028376169349331695,0.2746632416881968
0.02847107292575099,0.30302803915530063
0.028565976502170284,0.3739713409744268
0.028660880078589288,0.16264420651875475
0.028755783655008582,0.20653763507119174
0.028850687231427898,0.2010900911864256
0.02894559080784688,0.1494949626089972
0.029040494384265883,0.1113621552814361
0.0291353979606852,0.23678089605558225
0.029230301537104493,0.05544656083567497
0.029325205113523496,0.08806920892854213
0.02942010868994279,0.03371900068679747
0.029515012266361794,-0.0023474968589769396
0.02960991584278109,-0.01236596846805989
0.02970481941920009,-0.13847347921867417
0.029799722995619386,-0.07585803193030162
0.02989462657203868,-0.17635582475735015
0.029989530148457684,-0.17742028739702279
0.030084433724877,-0.16320658091469156
0.030179337301295982,-0.20766354832772757
0.030274240877715297,-0.23928434922479497
0.030369144454134592,-0.24930282079361854
0.030464048030553595,-0.2560026735825508
0.03055895160697289,-0.34742122667322795
0.030653855183391893,-0.28242639231663813
0.030748758759810896,-0.3962612754118828
0.03084366233623019,-0.476909971473136
0.030938565912649485,-0.3752224851589547
0.031033469489068488,-0.44779378855886465
0.031128373065487783,-0.5687668325635257
0.031223276641906786,-0.45793749086780317
0.03131818021832608,-0.5365824927253405
0.031413083794745396,-0.5598754390111356
0.0315079873711644,-0.49275167964360944
0.031602890947583694,-0.562880980518016
0.0316977945240027,-0.7020125042906552
0.03179269810042199,-0.5187370901901137
0.031887601676841286,-0.6859829497483366
0.03198250525326029,-0.7356369994719638
0.032077408829679584,-0.7012611188166415
0.03217231240609859,-0.7059572774286911
0.03226721598251788,-0.8121530759696503
0.032362119558936885,-0.7480974733649939
0.0324570231353562,-0.7762118092579293
0.032551926711775495,-0.7916152091602944
0.0326468302881945,-0.7209849847752164
0.03274173386461348,-0.8437112613825919
0.032836637441032795,-0.821795854794757
0.03293154101745209,-0.7742707303907148
0.033026444593871385,-0.8862897653856996
0.03312134817029039,-0.89298961829541
0.03321625174670968,-0.8574240442871529
0.033311155323128686,-0.9229824174774957
0.03340605889954798,-0.917534873619569
0.03350096247596698,-0.8572988133859873
0.0335958660523863,-0.950157521658757
0.03369076962880528,-0.9609899939709966
0.033785673205224596,-0.793994596201672
0.0338805767816436,-0.946588441197339
0.03397548035806258,-0.91947595248679
0.03407038393448219,-0.9060136313174348
0.03416528751090119,-0.954603218374563
0.034260191087320487,-0.958047067975088
0.03435509466373949,-0.9244225728071992
0.034449998240158784,-0.8953063898795015
0.03454490181657779,-1.0210382079669245
0.03463980539299708,-0.8959951597888641
0.034734708969416085,-0.9879772516998875
0.0348296125458354,-0.9349419679940524
0.034924516122254695,-0.842521567801514
0.0350194196986737,-0.9767064712537374
0.03511432327509299,-0.8810926833434977
0.035209226851511996,-0.8566100434900445
0.03530413042793129,-0.9611778403026022
0.035399034004350294,-0.9030707053215197
0.0354939375807693,-0.8564221970510872
0.03558884115718888,-0.9189124134383073
0.035683744733607886,-0.882658069493835
0.03577864831002689,-0.8065176857667049
0.035873551886446184,-0.9129013305319047
0.0359684554628655,-0.7963113677320844
0.036063359039284794,-0.7977515231154672
0.0361582626157038,-0.8122783068708027
0.0362531661921228,-0.7735819604008269
0.036348069768542386,-0.726369913242956
0.0364429733449611,-0.7944955198197016
0.03653787692138039,-0.7582411759289084
0.03663278049779969,-0.719294367643208
0.03672768407421869,-0.7385173099703335
0.036822587650637985,-0.7243662189989741
0.03691749122705699,-0.6202367301190235
0.03701239480347599,-0.6946864969557014
0.0371072983798956,-0.6027670203946124
0.03720220195631458,-0.5536138943292676
0.037297105532733583,-0.5648220593718106
0.03739200910915319,-0.5681406780980228
0.037486912685572193,-0.5512345073281493
0.03758181626199149,-0.49619552924414095
0.03767671983841049,-0.5498569674288921
0.037771623414829494,-0.45161333082258764
0.03786652699124879,-0.42193360875247526
0.037961430567668084,-0.4158599103753667
0.03805633414408709,-0.4079077487493673
0.03815123772050638,-0.30352779801343915
0.038246141296925384,-0.37309355998698085
0.0383410448733447,-0.24554589393350254
0.03843594844976368,-0.2720322280980364
0.038530852026182685,-0.2534980557742186
0.03862575560260229,-0.2449197394679997
0.038720659179021295,-0.12695223688970045
0.0388155627554403,-0.21223447605205092
0.03891046633185959,-0.15681980518404687
0.03900536990827889,-0.04022984251843107
0.03910027348469818,-0.046929695320789666
0.039195177061117185,-0.09733513037081279
0.03929008063753648,0.07341719424521462
0.03938498421395548,0.04254777876848169
0.0394798877903748,0.07260319334075445
0.03957479136679378,0.13684664226358348
0.039669694943213096,0.18593715293874769
0.0397645985196321,0.12044139516542521
0.039859502096051394,0.23627997249122532
0.0399544056724704,0.16702728792489235
0.04004930924888969,0.2464862902708697
0.040144212825308695,0.36589394829965727
0.04023911640172799,0.23584166433048842
0.040334019978147284,0.4008959832191854
0.04042892355456629,0.4710252841606844
0.04052382713098558,0.4077836824604882
0.0406187307074049,0.4054669109032362
0.0407136342838239,0.5879909395431905
0.04080853786024288,0.5438470492555475
0.0409034414366622,0.5271287249246313
0.04099834501308149,0.615103428186647
0.041093248589500496,0.5838583201138151
0.04118815216591979,0.6689527127969422
0.041283055742338794,0.6104698850855562
0.04137795931875809,0.7351372405869923
0.04147286289517709,0.7219879966369753
0.041567766471596386,0.7391446291688943
0.04166267004801568,0.8370125731790999
0.041757573624434684,0.7877342163468006
0.041852477200854,0.8421470397908553
0.04194738077727298,0.9249246611582869
0.0420422843536923,0.8375761121336375
0.04213718793011159,0.7911154504497802
0.042232091506530595,0.9078306440031351
0.0423269950829496,0.8499113553133857
0.042421898659369184,0.8102131618086542
0.04251680223578819,0.8708875302432322
0.04261170581220719,0.7896752950529775
0.042706609388626485,0.8730790708053932
0.04280151296504549,0.8347584171730726
0.04289641654146478,0.8136570113689199
0.0429913201178841,0.8800920009612747
0.04308622369430279,0.8010713064807988
0.043181127270722396,0.9206668107069809
0.0432760308471414,0.8293108732480536
0.04337093442356069,0.8241137909642889
0.04346583799997999,0.8945561692727438
0.04356074157639899,0.8391414984047529
0.043655645152818286,0.8063936194912521
0.04375054872923729,0.888106778192178
0.04384545230565629,0.7856052910003695
0.04394035588207559,0.8205447107041678
0.04403525945849488,0.9040737171430191
0.0441301630349142,0.818290554537103
0.0442250666113332,0.8584270561489052
0.04431997018775218,0.8743939951936849
0.0444148737641715,0.8357602642883537
0.04450977734059079,0.8472188911197819
0.044604680917009795,0.8460918130496693
0.04469958449342909,0.8678193732924853
0.04479448806984809,0.80307500076504
0.044889391646267096,0.8372004196448969
0.04498429522268668,0.8092113146262743
0.045079198799105685,0.7493509470559037
0.04517410237552498,0.7387689364520172
0.04526900595194398,0.813343934230107
0.0453639095283633,0.7793437462916619
0.04545881310478228,0.7633141919103676
0.045553716681201596,0.8389536521268331
0.0456486202576206,0.7086509062882604
0.045743523834039894,0.6454719200990295
0.0458384274104589,0.8095243919663906
0.04593333098687819,0.6127866566025554
0.046028234563297486,0.6477886916697012
0.04612313813971649,0.6426542250042602
0.046218041716135784,0.5735267712719807
0.04631294529255479,0.5955047931963234
0.04640784886897408,0.5753426193051416
0.046502752445393085,0.5442853573626117
0.0465976560218124,0.5277548793767143
0.046692559598231695,0.5248745687173005
0.04678746317465099,0.49331638341172374
0.04688236675106968,0.4999536207299501
0.046977270327488996,0.4139199962546301
0.04707217390390829,0.41498445896139513
0.047167077480327294,0.4156732287768257
0.04726198105674659,0.2893152562239066
0.04735688463316559,0.2838677123928196
0.047451788209584886,0.3032785009441923
0.04754669178600418,0.2206261107865619
0.047641595362423184,0.25662999282137106
0.0477364989388425,0.1883165398996066
0.04783140251526148,0.19219869771455422
0.0479263060916808,0.21843456996942487
0.0480212096680998,0.19839762684519752
0.048116113244519094,0.035284386904233744
0.04821101682093839,0.12332170575773348
0.04830592039735739,-0.03985414982839353
0.04840082397377669,-0.027706752993657588
0.04849572755019598,0.05851471773274264
0.048590631126614985,-0.15663195885245446
0.04868553470303399,-0.09514358975497264
0.04878043827945328,-0.12281961732612712
0.048875341855872285,-0.15337595569088677
0.04897024543229158,-0.2159287873475159
0.049065149008710895,-0.08487465634359136
0.0491600525851299,-0.25249620853815946
0.04925495616154919,-0.2518074387898278
0.049349859737968196,-0.228264030500431
0.04944476331438749,-0.3623863185087881
0.049539666890806786,-0.3896240380533905
0.04963457046722579,-0.33796629400526274
0.04972947404364508,-0.4387145487017086
0.04982437762006438,-0.45981595437167
0.04991928119648309,-0.46394857396208294
0.050014184772902384,-0.47359135277377
0.05010908834932168,-0.5105344666141918
0.05020399192574068,-0.5017683039763738
0.050298895502159977,-0.5105970821654164
0.05039379907857927,-0.5505457374858791
0.05048870265499861,-0.5745274536542102
0.05058360623141761,-0.6479127580122596
0.05067850980783657,-0.6050211764945782
0.05077341338425591,-0.6950621896591587
0.05086831696067487,-0.6795335588556413
0.050963220537094206,-0.7575524059792799
0.0510581241135135,-0.7534197864022867
0.051153027689932504,-0.7117805140571739
0.0512479312663518,-0.736451000309325
0.05134283484277109,-0.8137810775638539
0.051437738419190096,-0.7095263578901091
0.05153264199560939,-0.7638765661050142
0.051627545572028394,-0.8592398922934743
0.0517224491484474,-0.7807827368883075
0.05181735272486669,-0.8463411100383974
0.051912256301285695,-0.8991259322505828
0.05200715987770499,-0.8565474280461782
0.052102063454124284,-0.9144667167090815
0.05219696703054329,-0.9134648695535478
0.05229187060696258,-0.922293647594966
0.052386774183381876,-0.9065145549891437
0.05248167775980088,-0.9245478037351913
0.052576581336220174,-0.8313134027992303
0.05267148491263918,-0.883659916609116
0.05276638848905847,-1.0019404965141052
0.05286129206547781,-0.8673799003986838
0.05295619564189677,-0.9377596630485557
0.05305109921831577,-1.0110823518956398
0.0531460027947354,-0.9155937947523546
0.05324090637115407,-0.966562768810601
0.05333580994757341,-1.0346883754410259
0.05343071352399241,-0.9073911711093402
0.053525617100411704,-0.9245478038157166
0.053620520676831,-0.9642459972130897
0.05371542425325,-0.9178479509328392
0.0538103278296693,-0.8768974483763174
0.05390523140608859,-1.0140252777841967
0.054000134982507594,-0.879464681682195
0.05409503855892689,-0.8984371622741147
0.05418994213534589,-0.9733878525812044
0.05428484571176519,-0.8953690053367876
0.05437974928818419,-0.9247356501338893
0.054474652864603484,-0.9695683103309013
0.05456955644102278,-0.8557960426661098
0.05466446001744178,-0.8810926833703373
0.05475936359386108,-0.8974353151319941
0.05485426717028037,-0.7658176449856484
0.05494917074669908,-0.8569857361800821
0.05504407432311838,-0.8650005135183437
0.05513897789953767,-0.752918862797677
0.055233881475956675,-0.8031990670539125
0.05532878505237597,-0.8256780125023463
0.055423688628795306,-0.788860129630176
0.05551859220521431,-0.7028891205182036
0.055613495781633604,-0.8370114085399805
0.05570839935805261,-0.6661964684800802
0.0558033029344719,-0.7037657368665301
0.055898206510891196,-0.7014489652690187
0.0559931100873102,-0.5950027048586557
0.0560880136637292,-0.6561779970320413
0.0561829172401485,-0.6558023041809663
0.05627782081656779,-0.541028189535085
0.056372724392987086,-0.5615034407395371
0.0564676279694058,-0.6239310414950138
0.056562531545825384,-0.500390764224741
0.05665743512224439,-0.5046486145955217
0.05675233869866339,-0.5287555618528759
0.056847242275082685,-0.4007695875849749
0.05694214585150198,-0.44516393980912067
0.05703704942792098,-0.39576035190121156
0.05713195300434028,-0.30628287782536656
0.05722685658075928,-0.3620106258053308
0.057321760157178575,-0.3403456811674186
0.05741666373359787,-0.2143634012776908
0.05751156731001687,-0.26163806387943467
0.05760647088643621,-0.24817574285770386
0.05770137446285517,-0.15744595971665523
0.05779627803927451,-0.21085693627356542
0.0578911816156938,-0.12238130916538367
0.05798608519211247,-0.09664636044802383
0.0580809887685321,-0.10697790938379675
0.0581758923449511,-0.003975498520279538
0.058270795921370105,0.0693471901523472
0.0583656994977894,-0.008233349078943877
0.058460603074208695,0.16339559197934858
0.0585555066506277,0.08650382261716728
0.05865041022704699,0.10747999749332807
0.058745313803465996,0.15863681784291406
0.05884021737988529,0.1667768260420687
0.058935120956304585,0.28349201963568305
0.05903002453272359,0.2499927554360457
0.05912492810914288,0.27115677652302733
0.05921983168556218,0.33677776526460124
0.05931473526198118,0.3614482513557148
0.05940963883840018,0.39607459382676163
0.05950454241481948,0.49713592564860054
0.05959944599123877,0.48148206371580066
0.059694349567657776,0.4206198491240811
0.05978925314407678,0.5919357126946461
0.05988415672049607,0.5559944459560855
0.05997906029691541,0.5110365548176616
0.06007396387333437,0.703641670483719
0.06016886744975371,0.5907460192209265
0.06026377102617271,0.6887391941054449
0.060358674602592005,0.6878625778778966
0.0604535781790113,0.7224889201476465
0.0605484817554303,0.7630637299201988
0.0606433853318496,0.8180400925871804
0.0607382889082686,0.8384527286295818
0.060833192484687895,0.8192924015450256
0.06092809606110719,0.8717015309329756
0.06102299963752619,0.8750827650493749
0.06111790321394549,0.823863329229083
0.06121280679036449,0.7983162267091242
0.061307710366783494,0.8356350333469418
0.06140261394320279,0.8857900066215062
0.06149751751962208,0.7629384990324596
0.061592421096041086,0.8993775585846489
0.06168732467246038,0.8279959487926564
0.061782228248879384,0.8154102438240165
0.06187713182529897,0.9281180488357288
0.06197203540171797,0.7925556057258045
0.062066938978136976,0.8671932187196241
0.06216184255455627,0.888545086312662
0.06225674613097561,0.8529168967665935
0.06235164970739461,0.805391772282026
0.062446553283813905,0.9007550984839059
0.06254145686023291,0.8037011552171165
0.0626363604366522,0.7993806893622101
0.0627312640130712,0.8492225853637636
0.06282616758949021,0.8463422748788137
0.0629210711659095,0.8733295325674386
0.0630159747423288,0.8471562757027551
0.0631108783187478,0.8909244732601012
0.0632057818951671,0.8872927771937726
0.06330068547158639,0.798441457717635
0.06339558904800568,0.9234218903847169
0.06349049262442469,0.8099000845222236
0.06358539620084369,0.7865445227120436
0.06368029977726299,0.8699482983571007
0.06377520335368199,0.8025114617299837
0.06387010693010128,0.7943088381674814
0.06396501050652058,0.8482207381813837
0.06405991408293958,0.7485995616489824
0.06415481765935888,0.7775905137963058
0.06424972123577788,0.8693221439452771
0.06434462481219688,0.7688243510645494
0.06443952838861618,0.7775278982987603
0.06453443196503547,0.7435903258310212
0.06462933554145447,0.7072107511061745
0.06472423911787381,0.6845439591516844
0.06481914269429277,0.6260611314268918
0.0649140462707124,0.7001352055064266
0.0650089498471314,0.6102194233235173
0.0651038534235504,0.601703722447745
0.0651987569999697,0.6081531135685703
0.065293660576389,0.6039578785208712
0.065388564152808,0.5529262890187585
0.0654834677292273,0.6211771265369225
0.065578371305646,0.5461638208396391
0.06567327488206559,0.43132709054859464
0.0657681784584846,0.5453498198814998
0.0658630820349036,0.4112901474243673
0.06595798561132289,0.39638767108635264
0.06605288918774219,0.43383170847770497
0.06614779276416119,0.2818014025707735
0.06624269634058048,0.31880713190874077
0.06633759991699949,0.32782375624150517
0.06643250349341907,0.24711244469611315
0.06652740706983808,0.2538749131033756
0.06662231064625708,0.29463756936855784
0.06671721422267637,0.2298931968008531
0.06681211779909538,0.13534387149002008
0.06690702137551467,0.22125226505076784
0.06700192495193401,0.034470385959514196
0.06709682852835297,0.10052968290209092
0.0671917321047723,0.0054794339732283405
0.0672866356811916,0.017814677018785113
0.06738153925761027,-0.033843066908577614
0.0674764428340296,-0.16308135000011934
0.0675713464104489,-0.005353038406116836
0.0676662499868679,-0.12557469704412252
0.06776115356328749,-0.13596886137008263
0.0678560571397065,-0.08086726782878165
0.06795096071612579,-0.17309982142132516
0.06804586429254479,-0.23001726311657178
0.0681407678689638,-0.215302632922279
0.06823567144538309,-0.280986237121139
0.06833057502180238,-0.38599234221521167
0.06842547859822139,-0.2754134622010159
0.06852038217464068,-0.3931931187563714
0.06861528575105968,-0.4857387495145674
0.06871018932747898,-0.34435306969564156
0.06880509290389798,-0.48066689837351795
0.06889999648031728,-0.45349179420567637
0.06899490005673657,-0.42475130408879436
0.06908980363315557,-0.49137413981145783
0.06918470720957458,-0.5640706740722544
0.06927961078599387,-0.49607029842350076
0.06937451436241321,-0.6245571960141958
0.0694694179388325,-0.6891137222637214
0.0695643215152515,-0.5736508374266553
0.0696592250916708,-0.7226129864499389
0.0697541286680898,-0.7450919318581133
0.0698490322445091,-0.6479127580525124
0.0699439358209281,-0.7690110328509675
0.0700388393973474,-0.7204840611303474
0.0701337429737664,-0.6413381359902752
0.0702286465501857,-0.816974465496272
0.07032355012660499,-0.7730184213523573
0.07041845370302399,-0.7228008328620567
0.07051335727944329,-0.8500980368448342
0.07060826085586229,-0.8704480573360108
0.07070316443228158,-0.8159726181931204
0.07079806800870059,-0.9301205785345297
0.07089297158511959,-0.895494236345305
0.07098787516153918,-0.8427094141196931
0.07108277873795818,-0.9242347265024399
0.07117768231437718,-0.8853505337411245
0.07127258589079648,-0.8115269214773078
0.07136748946721577,-0.9304962713319256
0.07146239304363478,-0.879402066224909
0.07155729662005407,-0.9019436272916664
0.07165220019647307,-0.9717598509467414
0.07174710377289241,-0.912024714237264
